q1,q2_1,q2_2,q2_3,q2_4,q2_5,q2_6,q2_7,q2_99,q3_1,q3_2,q3_3,q3_4,q3_5,q3_6,q3_7,q3_8,q3_9,q3_10,q3_98,q3_99,q3_98_text,q4_1,q4_2,q4_3,q4_4,q4_5,q4_6,q4_7,q4_8,q4_9,q4_10,q4_11,q4_12,dv1_1,dv1_2,dv2_1,dv2_2,dv3_1,dv3_2,dv4_1,dv4_2,dv11_1,dv11_2,dv17_1,dv17_2,dv30_1,dv30_2,dv6_1,dv6_2,dv28_1,dv28_2,dv5_1,dv5_2,dv31_1,dv31_2,dv7_1,dv7_2,dv8_1,dv8_2,dv12_1,dv12_2,dv13_1,dv13_2,dv14_1,dv14_2,dv15_1,dv15_2,dv16_1,dv16_2,dv10_1,dv10_2,dv18_1,dv18_2,dv19_1,dv19_2,dv33_1,dv33_2,dv20_1,dv20_2,dv21_1,dv21_2,dv22_1,dv22_2,dv23_1,dv23_2,dv24_1,dv24_2,dv25_1,dv25_2,dv26_1,dv26_2,dv27_1,dv27_2,dv29_1,dv29_2,dv32_1,dv32_2,dv9_1,dv9_2,dv34_1,dv34_2,q5_1,q5_2,q5_3,q5_4,q5_5,q5_6,q5_98,q5_98_text,q6_1,q6_2,q6_3,q6_4,q6_5,q6_6,q6_7,q6_99,q6_99_text,q7_1,q7_2,q7_3,q7_4,q7_5,q7_6,q7_7,q7_99,q7_99_text,q8_1,q8_2,q8_3,q8_4,q8_5,q8_6,q8_7,q8_99,q8_99_text,q9,q10,q11,q12,q13_1,q13_2,q13_3,q13_4,q13_5,q13_6,q13_7,q13_8,q13_9,q13_10,q13_11,q13_12,q13_13,q13_14,q13_15,q13_16,q13_17,q13_18,q13_19,q13_99,q14_1,q14_2,q14_3,q14_4,q14_5,q14_6,q14_7,q14_8,q14_9,q14_10,q14_11,q14_12,q14_13,q14_14,q14_15,q14_16,q14_17,q14_18,q14_19,q14_20,q15_1,q15_2,q15_3,q15_4,q16,q17,q18,q19,q23_1,q23_2,q23_3,q23_4,q23_5,q23_6,q23_7,q23_7_text,q20,q21_1,q21_2,q21_3,q21_4,q22,prolific_pid,test1,test2,test3,test4,test11,test17,test30,test6,test28,test5,test31,test7,test8,test12,test13,test14,test15,test16,test10,test18,test19,test33,test20,test21,test22,test23,test24,test25,test26,test27,test29,test32,test9,test34
1,1,1,1,1,1, , , ,1,1,1, ,1,1,1, ,1,1, , , ,1,1,1,2,1,3,3,4,4,2,2,2, , ,4,5, , , , ,5,5, , ,5,5, , ,5,5, , ,4,5, , ,5,5, , ,5,5, , , , , , , , , , , , ,5,5,5,5, , , , , , ,5,5, , , , ,5,5, , ,5,5,5,5, , , , ,1,1, , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , ,4,5,5, , , , , ,1, , , , , , , , ,1, , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , ,7,2,1990,2, , , , , , ,1,none,2, , , , ,44,5fc6e3a0040c3f0e7cb45c8a, ,2E, , ,11B, ,30B, ,28A, ,31D, ,8A, ,13A, , , , , , ,33A,20B, , , ,24D, , ,27E, ,32A,9E, 
1,1, , ,1,1,1,1, ,1,1,1,1, ,1, ,1, ,1, , , ,1,1,1,4,1,1,4,4,4,2,1,1,4,4, , , , ,4,4, , , , ,4,3,4,4, , ,4,5, , , , , , ,4,5,1,5, , , , , , , , , , ,4,4, , , , , , ,5,5,4,5, , , , , , ,5,5, , ,5,5, , ,5,4,1, , ,1, , , , ,1, ,1, , , ,1, , ,1,1, , , ,1, , , ,1,1, , ,1, , , , ,1,2,2,5,1, , ,1,1, , , ,1,1, , , , , , , ,1,1, ,2, , ,4,4, , , ,2,4, , , , , , , ,4,3, ,2,2,3,3,1,2,1993,2, , , , ,1, , , ,2, , , , ,5,5f494c1ba043204912fb6be1,1D, , ,4C, , ,30A,6C, ,5F, , , ,12B,13C, , , , , ,19F, , , ,22E,23B, , , ,27F, ,32F, ,34C
1,1, ,1,1,1,1,1, , ,1,1,1, ,1, ,1, ,1, , , ,1,4,2,1,4,4,4,4,4,4,1,1,4,4, , , , , , ,2,3,5,5, , ,2,2, , ,4,5, , , , , , ,4,4, , , , , , ,5,5, , ,3,3, , , , , , ,4,5, , ,5,5, , , , , , ,3,5,2,3, , ,2,4, , , , , , , , , , ,1, , , , ,1,1, , ,1, , , , ,1,1, , ,1, , , ,1, ,1, , , ,5,5,5, , , , , , , , , ,1, , , , , ,1, , , , , , , , , , , , , ,2, , , , , , , , , , , ,4,4,4,7,2,1988,2, , , , , , , , ,1, ,1,1,1,45,6142583049e8aba35814f68a,1D, , , ,11A,17C, ,6A, ,5B, , , ,12F, , , ,16E, ,18D, , , ,21A, ,23A, , , ,27E,29B, ,9E, 
1,1,1,1,1,1,1, , ,1,1, , ,1,1,1, ,1,1, , , ,1,2,1,1,1,2,3,4,2,1,1,1, , , , ,4,4,5,5, , , , ,4,3, , ,4,5,4,5, , , , , , ,4,4, , , , ,5,5, , , , ,4,2, , , , , , ,4,5, , , , ,1,1, , , , ,2,4,2,4, , ,4,4, , , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,3,3, , ,1,1, , ,1, , , ,1,1,1,1, ,1,1,1,1, ,1, ,2,5, , ,3, , , ,4,4,4,4, ,4,3,3,2, ,4, , , , , ,99,2,1974,1, , , , , , , , ,1, , , ,1,17,5cab85c86c0307000114bdfe, , ,3B,4C, , ,30F, ,28B,5E, , , ,12F, , ,15D, , ,18E, , , ,21A, , ,24B, , ,27B,29A, ,9C, 
1,1,1,1,1,1,1,1, , ,1, , , ,1, , , , , , , ,1,4,1,2,4,4,4,4,4,4,2,2, , ,4,5, , ,5,5, , ,4,4, , , , ,2,5, , ,3,4, , ,5,5, , , , , , ,4,4, , , , , , ,5,4, , , , ,5,5, , , , , , ,1,1,3,3, , ,3,4, , , , ,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , ,1, , , ,1, , , , ,1,1, , ,1, , ,1, , , ,4, , , ,3, , , , ,2,3, , ,2, , ,4, , , , , ,7,1,1976,2, , , , , , , , ,2, , , , ,33,60b9af795939f976cb74232a, ,2F, ,4F, ,17B, , ,28D, ,31E, ,8C, , , ,15A, , , ,19C, , ,21C, , , ,25D,26E, ,29D, , ,34A
1,1,1,1,1, ,1, , ,1,1, , , ,1,1,1,1,1, , , ,1,4,1,1,1,4,4,4,4,1,1,1, , , , ,2,2,2,4, , ,4,3, , , , ,3,4, , ,4,4, , , , ,4,4, , , , ,2,2, , ,4,4, , , , , , ,4,4, , , , , , ,4,4, , ,4,4, , ,2,3, , ,2,3, , , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,5,2, , , ,1,1, ,1, , , ,1,1,1, ,1,1, ,1,1, , , , ,2,2, ,3, , , ,2,2,2, ,2,3, ,3,2, , , , , , , ,7,2,1987,1, , , , , , ,1,pescetarian,1, , ,1, ,34,60fe21d7301f49dfc4aa5f3a, , ,3E,4B, ,17A, , ,28C, ,31A, , ,12A, , ,15D, ,10C, , , ,20F, , , ,24C, ,26F, ,29F, ,9B, 
1,1,1,1,1,1,1, , ,1, , , , , ,1,1, , , , , ,1,2,1,1,2,2,2,2,3,3,1,1, , ,5,5, , , , ,5,5, , ,5,5,5,5, , , , ,5,5, , , , ,5,5, , , , , , ,5,5, , , , , , ,5,5,5,5, , , , ,5,5, , , , , , ,5,5,5,5, , , , ,5,5,1, , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , ,1, , , , , , , , , ,1, , , , , , , , , ,1, ,1, , , ,1,2,1974,2, , , , , , ,1,Na,1, , ,1, ,34,66a29b88a3a017e1c85502e4, ,2B, , ,11B, ,30C,6D, , ,31A, , ,12E, , , ,16A, , , ,33F,20F, , ,23C, , , ,27A,29C, , ,34E
1,1,1,1,1,1,1, , ,1, , , , , , , , , , , , ,2,2,4,2,4,4,4,4,4,2,2,1, , , , ,1,1,1,3, , ,1,3, , , , ,1,2,1,5, , ,1,1, , , , , , ,1,1, , , , ,1,4, , , , , , , , , , ,1,2,1,2, , , , ,2,1, , ,1,3, , , , ,1,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , ,1, , , , , , , , , ,1, , , , , , , , , ,3, , , , , , , , , ,5, , , , , ,7,2,1987,2, , , , , , , , ,1,1, , , ,27,66c0e61e88d109a1324701f3, , ,3D,4F, ,17C, , ,28E,5C, ,7D, , , ,14A, , ,10E, , , , , ,22F,23D, , ,26C, ,29A, , ,34E
1,1, ,1,1,1,1, , ,1, , , , , , , , , , , , ,3,1,3,3,1,2,1,3,3,3,4,2,3,4, , , , , , ,4,5, , ,4,4, , ,4,5, , ,4,4,3,5, , , , , , , , , , ,4,4, , , , ,3,4, , ,3,3, , , , , , ,4,4, , ,5,4, , ,5,5, , ,3,4, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , ,5,1,1988,1, , , , , , , , ,2, , , , ,14,6611bbcee90e157291d3e7a7,1B, , , ,11F, ,30C, ,28F, ,31F,7B, , , , , ,16B, , ,19D, ,20D, , , ,24F, ,26A, ,29B, ,9B, 
1,1,1,1,1,1,1,1, ,1, , , , ,1,1,1,1,1, , , ,2,3,1,1,2,3,3,3,2,1,1,1, , ,1,4, , ,2,5, , , , ,4,1,4,4, , ,4,5, , , , , , ,4,2, , ,1,1, , , , ,1,4, , , , , , , , , , ,4,2, , , , ,2,1,4,1, , , , ,1,1,4,3, , , , , ,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , ,1, , ,1,1,1, , , ,1,1,1,1,1, ,1,1, , , ,4, , ,2,5,3, , , ,3,3,2,3,3, ,4,4, , , , , , , ,5,1,1991,1, , , , , , ,1,none,1,1, , , ,45,63d7d6cae0accfd4f01d661e, ,2A, ,4D, , ,30A,6B, ,5B, , , ,12C, ,14C, , ,10F, , , , , ,22C, , ,25B,26A, , ,32F,9C, 
1,1, ,1,1,1,1, , ,1, , , ,1, ,1,1,1, ,1, ,fries,2,1,1,1,1,4,4,4,4,4,1,1,1,3, , , , , , ,3,3, , ,1,1,1,3, , , , ,1,4, , ,1,3, , , , , , , , ,1,4, , , , ,1,3, , , , ,3,4, , , , ,1,3, , ,1,3, , , , ,1,3, , ,1,3, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , ,1,1, , ,1,1, ,1, ,1, ,1, , , , , , , , ,2,2, , ,4,3, ,2, ,3, ,2, , , , , , , , , , , ,7,2,1981,3, , ,1, , , , , ,1, ,1,1, ,48,6563cee60741f7a77c601ec9,1F, , , ,11D, ,30A,6C, , ,31E, ,8D, , , , ,16D, , ,19B, , ,21D, , ,24E, ,26E, , ,32C, ,34D
1,1,1,1,1,1,1,1, ,1,1,1, ,1,1,1,1,1,1, , , ,1,1,1,1,1,1,1,1,1,1,1,1, , , , ,5,5,5,5, , ,5,5, , , , ,5,5,3,5, , ,3,5, , , , , , ,5,5, , , , , , ,5,4, , , , , , ,5,5, , ,5,5, , , , , , ,5,5, , ,5,5,5,5, , ,1, , ,1,1, , , ,1,1,1, , , , , , ,1,1, , , , , , , , , , , , , , , , ,1,2,1, , ,1, , , ,1,1,1,1,1, , , ,1, , ,1, , , , ,1, , , ,3,3,1,1,3, , , ,1, , ,1, , , ,1,1,1, ,5,2,1998,1, , , , , , ,1,none,1, , ,1, ,5,6313f4ebb6eb359b0650a088, , ,3E,4A, ,17C, , ,28F,5A, ,7F, , , ,14E, , , ,18A, , , ,21E, ,23B, , , ,27C, ,32B,9A, 
1,1,1,1,1,1,1, , , , ,1, , ,1,1, ,1,1, , , ,3,2,1,1,3,4,4,4,4,3,1,1,3,4, , , , , , ,3,4, , ,4,4, , ,3,5, , ,4,4, , ,2,3, , , , , , , , ,3,4, , , , , , ,3,4, , ,4,4, , , , , , ,4,4,4,3, , ,4,4, , ,3,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , ,2, , , , , ,1,1, ,1, ,1, , ,1, , ,1, , ,1, , , , , ,3,4, ,3, ,2, , ,3, , ,2, , ,4, , , , , ,5,1,1992,2, , , , , , , , ,2, , , , ,36,6713ebcac98567ebcc0ddb0d,1A, , , ,11F, ,30E, ,28E, ,31D, ,8C, , , , ,16F, , , ,33D, ,21B, , , ,25A,26B, ,29E, ,9D, 
1,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , ,1,1,1,1,1,1,4,4,2,1,1,1, , ,5,5, , , , ,5,5, , ,4,5,4,5, , ,4,5, , ,4,5, , , , , , , , ,5,4, , ,5,4, , , , , , ,5,4, , , , ,5,5, , , , , , ,5,5,4,5, , , , ,4,4,1, , ,1, , , , ,1, , , , ,1, , , ,1, , , , , ,1, , , , , , , , ,1, , ,3,3,3,3, , ,1, , , ,1, , , , ,1, , , , , , , , , , ,4, , , ,3, , , , ,3, , , , , , , , ,3,3,3, ,7,2,1979,2, , , , , , , , ,2, , , , ,51,607a1916608816aafa36bdd7, ,2C, , ,11E, ,30B,6A, ,5D, ,7C, , , , ,15B, ,10B, , , ,20B, , ,23E, , , ,27A,29D, , ,34B
1,1,1,1,1,1,1,1, ,1, , , , , ,1, ,1,1, , , ,1,1,1,1,1,3,3,3,3,2,2,4, , , , ,4,4,3,3, , , , ,4,4, , ,4,4, , ,4,4,3,3, , , , ,4,4, , , , , , , , ,3,3, , , , , , , , ,4,4, , ,2,2, , ,4,4, , ,4,4, , , , ,4,4, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , ,1,2,1983,2, , , , , , ,1,none,1, , ,1,1,42,65c10ccc76646afc7d043bd3, , ,3C,4B, , ,30D, ,28B, ,31C,7D, , ,13B, , , , ,18F, , , , ,22D, ,24C, ,26F, ,29F, , ,34F
2,1,1,1,1,1,1, , ,1, , ,1, ,1,1,1,1,1,1, ,Pizza,1,1,2,1,4,4,4,4,2,4,1,1,3,3, , , , ,2,4, , ,3,3, , , , ,2,4,3,5, , , , ,3,3, , ,2,3, , , , , , , , , , ,4,3, , ,4,4, , , , , , , , ,1,3, , ,4,3, , ,3,3,3,3, , , , , ,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,3, , ,5, ,1,1,1,1,1,1,1,1,1,1, ,1, , , , ,1, , , ,2,3,4,4,2,2,5,2,2,2, ,5, , , , ,2, , , , , , ,6,1,1984,2, , , , , , , , ,1, , ,1, ,46,66eede654c7f155293e7919d,1E, , ,4A, ,17A, , ,28C,5F, , ,8A, ,13A, , , , , ,19A, ,20A, , , , ,25C, ,27F, ,32C,9E, 
1,1,1,1,1,1,1,1, ,1, , , , ,1,1, ,1,1, , , ,4,4,1,1,3,4,4,4,4,4,3,1, , , , ,3,3, , ,3,4,3,3, , ,3,3, , ,2,3, , , , , , ,3,3, , , , ,2,3, , ,3,3, , , , , , , , ,2,3, , , , , , ,3,3, , ,3,3, , ,3,3, , ,3,3, , , ,1, ,1,1,Pilgrim, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , ,1, , ,1, ,1, , , , , ,1, , ,1, , , , , ,3, , ,3, ,4, , , , , ,4, , ,4, , , , , ,7,1,1990,1, , , , , , , , ,2, , , , ,48,5e3f778e91be661ca60e3540, , ,3A, ,11A,17D, ,6F, ,5C, , , ,12A, , ,15C, ,10C, , , , ,21F, , , ,25E, ,27B, ,32E, ,34C
1,1,1,1,1,1,1,1, ,1,1, , , , , , ,1, , , , ,2,1,4,2,3,4,3,4,3,3,1,1,2,2, , , , , , ,3,2, , ,3,3,3,2, , ,3,3, , , , , , ,4,4, , ,2,2, , , , , , , , , , ,4,3, , , , ,4,4, , ,3,4, , ,3,4, , ,4,4, , , , ,2,2, ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,4,5, , , ,1, , , , , , ,1, , , , , , , ,1, , , , ,3, , , , , , ,3, , , , , , , ,2, , , , , , , ,7,2,1981,2, , , ,1, , , , ,1, , ,1, ,5,62b146e365eca239ef0dbbfb,1C, , , ,11C, ,30F,6E, ,5E, , , ,12D, ,14F, , , , , ,33E, , ,22B, ,24A, ,26C, ,29E, , ,34B
1,1,1,1,1,1,1,1, ,1, , , , ,1,1,1,1,1, , , ,2,2,4,1,1,4,2,4,4,1,1,1, , , , ,4,5, , ,4,4,2,4, , ,4,5, , , , ,4,2,4,5, , , , ,4,4, , , , , , , , , , ,4,4, , , , ,4,5, , , , ,4,5, , ,4,4, , , , ,2,2,4,4, , , , , ,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , ,1, ,1,1, , , ,1, ,1, ,1, ,1, , , , , , ,4, ,2,4, , , ,2, ,3, ,2, ,2, , , , , , , , ,7,2,2001,1, , , , , , ,1,No,2, , , , ,45,60fcf3e5a084f1487097b5d9, , ,3F, ,11A,17B, ,6D, , ,31E,7E, , ,13D, , , , , ,19E, , ,21B, , ,24D, ,26B, , ,32F,9B, 
1,1,1,1,1,1,1,1, ,1,1, ,1, ,1,1, , , , , , ,1,3,1,1,3,3,3,4,4,3,2,1,5,4, , , , ,5,4, , ,4,4, , , , ,4,4, , ,3,3, , , , ,5,5,5,5, , , , , , , , ,4,4, , , , , , ,4,4, , , , , , ,1,3, , ,5,5, , ,5,5,5,5, , ,1, , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3, ,3, , , ,1,1, ,1,1, , , , ,1, , , , , , , , , , ,4,3, ,2,2, , , , ,3, , , , , , , ,2,2, , ,4,1,1983,2, , , , , , , , ,1, ,1,1, ,7,65e5e36c5ff775c7111a2c01,1F, , ,4B, ,17A, , ,28E, ,31A, , ,12D,13E, , , , ,18B, , , ,21C, , , ,25E, ,27C, ,32E,9B, 
1,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , ,1,2,1,1,1,4,4,4,3,2,2,2, , ,5,5, , , , ,3,3,5,5, , , , ,5,5, , ,5,5, , ,5,5, , , , ,5,5, , , , , , ,5,5, , , , , , , , ,5,5,5,5, , , , , , ,5,5, , ,5,5,5,5, , ,1, , ,1, , , , ,1, , , , , , , , ,1, , , , , , , , ,1, , , , , , , , ,2,2,3,3,1, , ,1, , , , , , , , , , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , , ,1,1,1,1,1,2,1986,2, , , , , , , , ,1, , ,1, ,51,5ea3b1b9fc11ed33dde53561, ,2C, , ,11D,17D, , ,28A, ,31F, ,8E, , ,14A, , , ,18B, , , , ,22A,23F, , , ,27D, ,32D,9F, 
2,1,1,1,1,1,1,1, , , , ,1, ,1,1, , ,1, , , ,1,2,1,1,2,4,4,4,4,2,2,1, , ,3,4, , ,3,3, , , , ,4,1,2,2, , ,3,4, , ,3,4, , , , , , ,4,4, , , , , , , , , , ,2,3, , , , ,5,3, , ,4,4, , , , ,4,2,4,4, , , , ,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,5, , , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , ,4, ,5, , , , , , , ,4,99,1,1990,1, , , , , , ,1,none,2, , , , ,33,66318a453cf195962fd393ba, ,2A, ,4E, , ,30A,6F, ,5D, ,7E, , , ,14B, , , , , ,33B, , ,22C, ,24E, , ,27A,29D, , ,34D
1,1,1,1,1,1,1,1, ,1, , , , ,1,1, ,1,1, , , ,1,4,1,1,1,4,1,4,1,3,1,4, , , , ,4,5, , ,2,4,2,4, , , , ,2,5,4,5, , , , ,4,5, , , , , , ,2,4, , , , , , , , ,1,2, , ,4,5, , , , , , ,4,4,1,2, , , , ,4,4, , ,2,4, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , ,1, , , , ,1, ,1, ,1, , , , , , , , , , ,2, , , , ,4, ,3, ,2, , , , , , , , , , ,7,2,2001,2, , , , , , , , ,2, , , , ,26,672ff021dad78d519a50f64a, , ,3F, ,11E,17C, , ,28D,5E, , ,8C, , , ,15A, , , , ,33D, ,21A, , , ,25C,26C, , ,32D, ,34E
2,1,1,1,1,1,1,1, ,1, , , , , ,1, , , ,1, ,pizza,4,4,1,1,4,4,4,4,4,4,1,1, , , , ,1,1, , ,1,3,1,4, , ,2,3, , , , ,4,3, , ,4,3, , ,1,1, , , , , , , , ,2,2, , , , ,4,4, , , , , , , , ,2,3, , ,3,3,4,4, , , , ,1,2, , ,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , ,1, , , ,1,1, ,1,1, , ,1, , , , , , , , ,4, , , ,4,4, ,4,6, , ,4, , , , , , , , , , , ,99,1,2003,1, , , , , , , , ,2, , , , ,48,671e51c0e8f355dad36f28f5, , ,3C, ,11D,17D, ,6B, , ,31D, ,8E, ,13C, , , , ,18D, , ,20B, , , , ,25F, ,27E,29F, , ,34F
1,1,1,1,1,1,1,1, , , , ,1, ,1,1, ,1,1, , , ,1,3,2,1,2,3,3,3,3,2,1,1, , ,5,5, , ,4,5, , ,4,4, , , , ,4,4, , ,4,4, , ,4,5, , ,5,5, , , , , , , , , , , , ,4,4, , , , ,5,4, , , , ,4,4, , ,4,4, , ,4,4, , ,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , ,1, , , , , , , ,3, ,1,1, , , , , , , , , , ,1, ,1, , , , , ,3, , , , , , , , , , , ,4, ,4, , , , , , , ,2,6,2,1977,2, , , , , , ,1,na,1, , ,1,1,23,6726f38cd14d8ba8644f2bcf, ,2D, ,4E, ,17B, , ,28D, ,31B, ,8B, ,13D, , , , , , ,33B, , ,22E, , ,25F, ,27C, ,32A, ,34A
1,1,1,1,1,1,1, , ,1,1, , ,1, ,1,1, ,1, , , ,1,3,2,1,1,4,4,4,4,4,1,1, , ,2,4, , ,2,4, , , , ,4,3,3,4, , ,2,4, , ,3,2, , , , , , , , , , ,4,5, , , , ,1,4, , , , , , ,1,2,1,3, , , , , , ,4,3, , ,4,3,2,3, , ,1, , ,1,1, , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , ,4,3, , , , , ,1,1, , ,1,1,1, ,1,1,1,1,1, , , , , , , ,5,2, , ,6,3,2, ,3,3,4,5,4, , , , ,3,2, , ,99,2,2000,2, , , , , , , , ,2, , , , ,50,6780c42ed4700120b2b636db, ,2E, ,4D, , ,30B,6A, ,5A, ,7A, , , , , ,16B, , ,19C, , , ,22A,23B, , , ,27F, ,32C,9F, 
2,1,1,1,1,1,1, , ,1, , , , ,1,1,1,1,1, , , ,2,4,1,1,1,3,1,4,4,1,1,1, , ,4,4, , ,4,3, , , , ,4,2, , ,4,4,1,4, , , , , , ,4,4, , ,1,3, , , , ,4,4, , , , , , ,4,4, , , , ,1,3, , , , , , ,4,4, , ,4,4, , ,3,2, , ,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , ,1,1,1,1, ,1,1, ,1, , , , , , , , , , , ,1,1,2,2, ,1,1, ,1, , , , , ,7,2,1975,2, , ,1,1, , , , ,1, , ,1,1,39,6728a52dfe423019debf69c4, ,2F, ,4F, , ,30C, ,28B,5C, , , ,12F, ,14C, , ,10C, , , ,20D, , ,23E, , , ,27D, ,32B, ,34C
1,1,1, ,1,1,1,1, ,1, , , , , ,1, , , , , , ,1,4,3,3,4,4,4,4,4,4,2,2, , ,2,4, , , , ,4,4,3,3, , , , ,3,4, , ,2,4, , ,3,2, , , , , , , , ,4,5,4,4, , , , , , , , ,2,4, , , , ,1,2, , ,4,2, , ,2,4, , ,2,3, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , ,7,1,1978,1, , , , , , , , ,2, , , , ,50,5ba78b71d60daf0001532d5b, ,2D, , ,11B,17B, , ,28F, ,31D, ,8B, , , , ,16F,10F, , , , ,21F, , ,24D, ,26F, ,29E, ,9E, 
1,1,1,1,1,1,1,1, ,1,1, , ,1,1,1, ,1, , , , ,1,2,1,1,1,4,3,4,4,3,1,1,5,4, , , , ,5,5, , , , ,5,5, , ,2,4, , ,5,4,4,5, , , , , , , , ,4,5, , , , , , , , ,5,4,4,4, , , , ,1,2, , , , ,5,3, , ,5,4, , , , ,4,4,1, , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2,3, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , ,5, ,3,4, , , , ,5, , , , ,2, , , , , , ,3,2, , ,6,2,1978,2, , , , , , , , ,2, , , , ,14,65ca7d278921cdbe8deb0c83,1D, , ,4A, , ,30E, ,28C, ,31C,7A, , , , ,15B, , , , ,33A,20C, , ,23A, , ,26D, ,29C, , ,34A
2,1,1,1,1,1,1,1, ,1, ,1,1, ,1,1,1,1, , , , ,2,3,3,2,2,3,3,3,2,2,3,3, , , , ,4,4, , ,4,4,4,5, , , , ,4,5,4,4, , , , ,4,4, , , , ,4,5, , , , , , ,2,1, , , , ,4,4, , , , , , , , ,4,4,4,4, , , , ,4,4,4,5, , ,1,1, ,1,1, , , , , , , , , , , , , ,1,1,1, , , , , ,1,1,1,1, ,1, , , ,3, ,3,3,1,1, ,1,1,1, , ,1, , , ,1,1, ,1,1,1,1, ,4,2, ,3,4,3, , ,2, , , ,3,3, ,3,3,4,3, ,2, , ,3,4,1,2002,1,1,1,1,1, , , , ,2, , , , ,10,66b50357f28ed24fa377665b, , ,3B, ,11C,17A, , ,28A,5A, , ,8F, , ,14D, , , ,18F, , ,20E, , , , ,25D,26B, , ,32D,9E, 
1,1,1,1,1,1,1, , , , ,1, , , , , ,1, , , , ,1,4,1,1,1,3,3,3,3,4,1,1, , , , ,3,4,3,4, , , , ,4,2,3,4, , ,4,4, , , , , , ,3,3, , , , , , ,3,3,3,4, , , , , , ,4,4, , , , ,4,4, , , , ,3,4, , ,3,4, , ,4,3, , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , ,3, ,1,1, , ,1, , ,1, , , ,1, , ,1, , , , , ,4,3, , ,4, , ,3, , , ,3, , ,4, , , , , , , ,4, ,7,1,1985,2, , , , , , , , ,1, , ,1, ,34,6751389a1e96f3f33e76809b, , ,3D,4F, , ,30D,6C, ,5F, , , ,12C, , , ,16A,10E, , , ,20F, , ,23A, , ,26D, ,29A, ,9A, 
1,1,1,1,1,1,1,1, ,1, , , , ,1,1, , ,1, , , ,1,1,1,1,1,1,1,1,1,2,1,2, , , , ,4,4, , ,3,4,1,4, , ,4,5, , , , ,5,4, , , , ,4,4, , , , ,5,5, , ,3,1, , , , , , , , ,3,3, , , , , , ,4,2, , ,5,4, , ,5,4,4,4, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , ,1, , , ,1, , , ,1, , , , , , , , , , , ,4, , , ,3, , , ,2, , , , , , , , , , , ,7,2,1976,2, , , , , , , , ,2, , , , ,10,6727609d5c7f3da3ef5b874e, , ,3E, ,11D,17C, ,6A, , ,31B, , ,12B, , ,15F, ,10A, , , , ,21F, , , ,25A, ,27E, ,32A,9C, 
